LAXVEN speed Recorder File: 00022757000.ShortTerm Internal
Data Displayed     From     .86  -  1667Km    TO   19/03/25 07:18:36-127Km
0-Mem freez,1-PowerOn,2-DownLoad,3-MemErase,4-No CFCard,5-ExtMemFail,7-Sensor1Fail,8-Sensor2Fail
,9-ZeroSpeed,A-No Indi/Rec ,B-No Mem ,C-MemFull,D-110% Relay,E-105% Relay,F-OverSpeed,G-<3 Relay,H-CF Inserted,X-Unused
  Time	Distance	Speed	DB	DB	Coas	Coas	EventGn	RunE	StpE	TotE	CumEnry	Curr	Vol	 PF 
 19/03/25 18:32:52	7847.184	26	----	----	0.11	13	---------	24292.8	318.2	24611	119591	4	29	0.45
 19/03/25 18:32:53	7847.191	25	----	----	0.12	14	---------	24292.8	318.2	24611	119591	4	28.9	0.45
 19/03/25 18:32:54	7847.198	24	----	----	0.12	15	---------	24292.8	318.2	24611	119591	4	29	0.46
 19/03/25 18:32:55	7847.204	23	----	----	0.13	16	---------	24292.8	318.2	24611	119591	4	29.1	0.45
 19/03/25 18:32:56	7847.211	23	----	----	0.14	17	---------	24292.9	318.2	24611.1	119591.1	4	29.2	0.45
 19/03/25 18:32:57	7847.217	22	----	----	0.14	18	---------	24292.9	318.2	24611.1	119591.1	4	29.2	0.45
 19/03/25 18:32:58	7847.223	21	----	----	0.15	19	---------	24292.9	318.2	24611.1	119591.1	4	29.2	0.46
 19/03/25 18:32:59	7847.229	21	----	----	0.16	20	---------	24292.9	318.2	24611.1	119591.1	4	29.1	0.45
 19/03/25 18:33:00	7847.235	21	----	----	0.16	21	---------	24292.9	318.2	24611.1	119591.1	4	29.1	0.45
 19/03/25 18:33:01	7847.241	21	----	----	0.17	22	---------	24292.9	318.2	24611.1	119591.1	4	29.1	0.46
 19/03/25 18:33:02	7847.247	21	----	----	0.17	23	---------	24292.9	318.2	24611.1	119591.1	4	29.1	0.45
 19/03/25 18:33:03	7847.252	20	----	----	0.18	24	---------	24293	318.2	24611.2	119591.2	4	29.1	0.45
 19/03/25 18:33:04	7847.258	20	----	----	0.18	25	---------	24293	318.2	24611.2	119591.2	4	29	0.46
 19/03/25 18:33:05	7847.264	20	----	----	0.19	26	---------	24293	318.2	24611.2	119591.2	4	29	0.45
 19/03/25 18:33:06	7847.269	20	----	----	0.2	27	---------	24293	318.2	24611.2	119591.2	4	29	0.46
 19/03/25 18:33:07	7847.275	20	----	----	0.2	28	---------	24293	318.2	24611.2	119591.2	4	29	0.45
 19/03/25 18:33:08	7847.281	19	----	----	0.21	29	---------	24293	318.2	24611.2	119591.2	4	29.1	0.46
 19/03/25 18:33:09	7847.286	20	----	----	0.21	30	---------	24293	318.2	24611.2	119591.2	4	29.1	0.45
 19/03/25 18:33:10	7847.292	19	----	----	0.22	31	---------	24293.1	318.2	24611.3	119591.3	4	29.1	0.45
 19/03/25 18:33:11	7847.297	19	----	----	0.22	32	---------	24293.1	318.2	24611.3	119591.3	4	29.1	0.46
 19/03/25 18:33:12	7847.302	19	----	----	0.23	33	---------	24293.1	318.2	24611.3	119591.3	4	29.1	0.45
 19/03/25 18:33:13	7847.308	19	----	----	0.23	34	---------	24293.1	318.2	24611.3	119591.3	4	29.2	0.45
 19/03/25 18:33:14	7847.313	19	----	----	----	----	---------	24293.1	318.2	24611.3	119591.3	8	29.1	0.53
 19/03/25 18:33:15	7847.318	19	----	----	----	----	---------	24293.2	318.2	24611.4	119591.4	7	29	0.66
 19/03/25 18:33:16	7847.324	19	----	----	----	----	---------	24293.2	318.2	24611.4	119591.4	10	28.8	0.71
 19/03/25 18:33:17	7847.329	19	----	----	----	----	---------	24293.3	318.2	24611.5	119591.5	10	28.7	0.69
 19/03/25 18:33:18	7847.334	19	----	----	----	----	---------	24293.3	318.2	24611.5	119591.5	10	28.7	0.69
 19/03/25 18:33:19	7847.34	18	----	----	----	----	---------	24293.4	318.2	24611.6	119591.6	12	28.5	0.69
 19/03/25 18:33:20	7847.345	19	----	----	----	----	---------	24293.5	318.2	24611.7	119591.7	10	28.6	0.7
 19/03/25 18:33:21	7847.35	18	----	----	----	----	---------	24293.5	318.2	24611.7	119591.7	13	28.5	0.72
 19/03/25 18:33:22	7847.355	18	----	----	----	----	---------	24293.6	318.2	24611.8	119591.8	15	28.3	0.75
 19/03/25 18:33:23	7847.36	19	----	----	----	----	---------	24293.7	318.2	24611.9	119591.9	15	28.3	0.73
 19/03/25 18:33:24	7847.366	18	----	----	----	----	---------	24293.8	318.2	24612	119592	15	28.4	0.73
 19/03/25 18:33:25	7847.371	19	----	----	----	----	---------	24293.9	318.2	24612.1	119592.1	16	28.4	0.74
 19/03/25 18:33:26	7847.376	19	----	----	----	----	---------	24294	318.2	24612.2	119592.2	16	28.4	0.73
 19/03/25 18:33:27	7847.381	18	----	----	----	----	---------	24294.1	318.2	24612.3	119592.3	16	28.5	0.74
 19/03/25 18:33:28	7847.387	19	----	----	----	----	---------	24294.2	318.2	24612.4	119592.4	16	28.4	0.73
 19/03/25 18:33:29	7847.392	19	----	----	----	----	---------	24294.3	318.2	24612.5	119592.5	16	28.5	0.73
 19/03/25 18:33:30	7847.397	19	----	----	----	----	---------	24294.4	318.2	24612.6	119592.6	16	28.5	0.73
 19/03/25 18:33:31	7847.402	18	----	----	----	----	---------	24294.4	318.2	24612.6	119592.6	16	28.5	0.73
 19/03/25 18:33:32	7847.408	19	----	----	----	----	---------	24294.5	318.2	24612.7	119592.7	16	28.5	0.73
 19/03/25 18:33:33	7847.413	19	----	----	----	----	---------	24294.6	318.2	24612.8	119592.8	16	28.5	0.74
 19/03/25 18:33:34	7847.418	19	----	----	----	----	---------	24294.7	318.2	24612.9	119592.9	16	28.5	0.73
 19/03/25 18:33:35	7847.424	19	----	----	----	----	---------	24294.8	318.2	24613	119593	16	28.5	0.73
 19/03/25 18:33:36	7847.429	19	----	----	----	----	---------	24294.9	318.2	24613.1	119593.1	16	28.5	0.73
 19/03/25 18:33:37	7847.434	19	----	----	----	----	---------	24295	318.2	24613.2	119593.2	16	28.4	0.73
 19/03/25 18:33:38	7847.44	19	----	----	----	----	---------	24295.1	318.2	24613.3	119593.3	16	28.4	0.74
 19/03/25 18:33:39	7847.445	19	----	----	----	----	---------	24295.2	318.2	24613.4	119593.4	16	28.4	0.73
 19/03/25 18:33:40	7847.45	19	----	----	----	----	---------	24295.3	318.2	24613.5	119593.5	16	28.4	0.73
 19/03/25 18:33:41	7847.456	19	----	----	----	----	---------	24295.4	318.2	24613.6	119593.6	16	28.3	0.74
 19/03/25 18:33:42	7847.461	19	----	----	----	----	---------	24295.5	318.2	24613.7	119593.7	16	28.3	0.73
 19/03/25 18:33:43	7847.466	19	----	----	----	----	---------	24295.6	318.2	24613.8	119593.8	16	28.3	0.73
 19/03/25 18:33:44	7847.472	19	----	----	----	----	---------	24295.6	318.2	24613.8	119593.8	16	28.3	0.74
 19/03/25 18:33:45	7847.477	19	----	----	----	----	---------	24295.7	318.2	24613.9	119593.9	16	28.3	0.73
 19/03/25 18:33:46	7847.483	19	----	----	----	----	---------	24295.8	318.2	24614	119594	16	28.3	0.74
 19/03/25 18:33:47	7847.488	19	----	----	----	----	---------	24295.9	318.2	24614.1	119594.1	16	28.4	0.73
 19/03/25 18:33:48	7847.493	19	----	----	----	----	---------	24296	318.2	24614.2	119594.2	16	28.4	0.73
 19/03/25 18:33:49	7847.499	19	----	----	----	----	---------	24296.1	318.2	24614.3	119594.3	16	28.3	0.73
 19/03/25 18:33:50	7847.504	19	----	----	----	----	---------	24296.2	318.2	24614.4	119594.4	16	28.3	0.73
 19/03/25 18:33:51	7847.509	19	----	----	----	----	---------	24296.3	318.2	24614.5	119594.5	16	28.3	0.74
 19/03/25 18:33:52	7847.515	19	----	----	----	----	---------	24296.4	318.2	24614.6	119594.6	16	28.4	0.73
 19/03/25 18:33:53	7847.52	19	----	----	----	----	---------	24296.5	318.2	24614.7	119594.7	16	28.3	0.73
 19/03/25 18:33:54	7847.526	19	----	----	----	----	---------	24296.6	318.2	24614.8	119594.8	16	28.3	0.74
 19/03/25 18:33:55	7847.531	19	----	----	----	----	---------	24296.6	318.2	24614.8	119594.8	14	28.4	0.72
 19/03/25 18:33:56	7847.537	19	----	----	----	----	---------	24296.7	318.2	24614.9	119594.9	14	28.4	0.73
 19/03/25 18:33:57	7847.542	19	----	----	----	----	---------	24296.8	318.2	24615	119595	14	28.5	0.73
 19/03/25 18:33:58	7847.548	19	----	----	----	----	---------	24296.9	318.2	24615.1	119595.1	14	28.4	0.73
 19/03/25 18:33:59	7847.553	19	----	----	----	----	---------	24297	318.2	24615.2	119595.2	14	28.4	0.73
 19/03/25 18:34:00	7847.558	19	----	----	----	----	---------	24297	318.2	24615.2	119595.2	14	28.4	0.73
 19/03/25 18:34:01	7847.564	19	----	----	----	----	---------	24297.1	318.2	24615.3	119595.3	14	28.4	0.73
 19/03/25 18:34:02	7847.569	19	----	----	----	----	---------	24297.2	318.2	24615.4	119595.4	14	28.4	0.73
 19/03/25 18:34:03	7847.575	19	----	----	----	----	---------	24297.3	318.2	24615.5	119595.5	14	28.4	0.73
 19/03/25 18:34:04	7847.58	19	----	----	----	----	---------	24297.4	318.2	24615.6	119595.6	14	28.4	0.73
 19/03/25 18:34:05	7847.586	19	----	----	----	----	---------	24297.5	318.2	24615.7	119595.7	14	28.4	0.73
 19/03/25 18:34:06	7847.591	19	----	----	----	----	---------	24297.5	318.2	24615.7	119595.7	14	28.5	0.73
 19/03/25 18:34:07	7847.597	19	----	----	----	----	---------	24297.6	318.2	24615.8	119595.8	14	28.4	0.73
 19/03/25 18:34:08	7847.602	19	----	----	----	----	---------	24297.7	318.2	24615.9	119595.9	14	28.4	0.73
 19/03/25 18:34:09	7847.608	19	----	----	----	----	---------	24297.8	318.2	24616	119596	14	28.4	0.73
 19/03/25 18:34:10	7847.613	19	----	----	----	----	---------	24297.9	318.2	24616.1	119596.1	14	28.4	0.73
 19/03/25 18:34:11	7847.619	19	----	----	----	----	---------	24297.9	318.2	24616.1	119596.1	14	28.4	0.73
 19/03/25 18:34:12	7847.624	19	----	----	----	----	---------	24298	318.2	24616.2	119596.2	14	28.4	0.73
 19/03/25 18:34:13	7847.63	20	----	----	----	----	---------	24298.1	318.2	24616.3	119596.3	14	28.4	0.74
 19/03/25 18:34:14	7847.636	19	----	----	----	----	---------	24298.2	318.2	24616.4	119596.4	14	28.3	0.73
 19/03/25 18:34:15	7847.641	19	----	----	----	----	---------	24298.3	318.2	24616.5	119596.5	14	28.4	0.74
 19/03/25 18:34:16	7847.647	20	----	----	----	----	---------	24298.3	318.2	24616.5	119596.5	14	28.3	0.73
 19/03/25 18:34:17	7847.652	19	----	----	----	----	---------	24298.4	318.2	24616.6	119596.6	14	28.3	0.74
 19/03/25 18:34:18	7847.658	20	----	----	----	----	---------	24298.5	318.2	24616.7	119596.7	14	28.3	0.73
 19/03/25 18:34:19	7847.663	19	----	----	----	----	---------	24298.6	318.2	24616.8	119596.8	14	28.4	0.74
 19/03/25 18:34:20	7847.669	20	----	----	----	----	---------	24298.6	318.2	24616.8	119596.8	9	28.6	0.7
 19/03/25 18:34:21	7847.675	20	----	----	----	----	---------	24298.7	318.2	24616.9	119596.9	9	28.5	0.69
 19/03/25 18:34:22	7847.68	19	----	----	----	----	---------	24298.7	318.2	24616.9	119596.9	9	28.5	0.69
 19/03/25 18:34:23	7847.686	19	----	----	----	----	---------	24298.8	318.2	24617	119597	9	28.5	0.69
 19/03/25 18:34:24	7847.691	20	----	----	----	----	---------	24298.8	318.2	24617	119597	10	28.5	0.69
 19/03/25 18:34:25	7847.697	19	----	----	----	----	---------	24298.9	318.2	24617.1	119597.1	10	28.6	0.69
 19/03/25 18:34:26	7847.702	19	----	----	----	----	---------	24298.9	318.2	24617.1	119597.1	10	28.5	0.69
 19/03/25 18:34:27	7847.708	19	----	----	----	----	---------	24299	318.2	24617.2	119597.2	10	28.5	0.69
 19/03/25 18:34:28	7847.713	19	----	----	----	----	---------	24299.1	318.2	24617.3	119597.3	10	28.5	0.69
 19/03/25 18:34:29	7847.719	19	----	----	----	----	---------	24299.1	318.2	24617.3	119597.3	10	28.6	0.69
 19/03/25 18:34:30	7847.724	19	----	----	----	----	---------	24299.2	318.2	24617.4	119597.4	10	28.6	0.69
 19/03/25 18:34:31	7847.73	19	----	----	----	----	---------	24299.2	318.2	24617.4	119597.4	10	28.6	0.69
 19/03/25 18:34:32	7847.735	19	----	----	----	----	---------	24299.3	318.2	24617.5	119597.5	10	28.6	0.69
 19/03/25 18:34:33	7847.741	19	----	----	----	----	---------	24299.3	318.2	24617.5	119597.5	10	28.6	0.69
 19/03/25 18:34:34	7847.746	19	----	----	----	----	---------	24299.4	318.2	24617.6	119597.6	10	28.5	0.69
 19/03/25 18:34:35	7847.751	19	----	----	----	----	---------	24299.4	318.2	24617.6	119597.6	10	28.5	0.69
 19/03/25 18:34:36	7847.757	19	----	----	----	----	---------	24299.5	318.2	24617.7	119597.7	10	28.6	0.69
 19/03/25 18:34:37	7847.762	19	----	----	----	----	---------	24299.5	318.2	24617.7	119597.7	10	28.6	0.69
 19/03/25 18:34:38	7847.768	19	----	----	----	----	---------	24299.6	318.2	24617.8	119597.8	11	28.5	0.7
 19/03/25 18:34:39	7847.773	19	----	----	----	----	---------	24299.7	318.2	24617.9	119597.9	10	28.5	0.68
 19/03/25 18:34:40	7847.779	19	----	----	----	----	---------	24299.7	318.2	24617.9	119597.9	10	28.5	0.69
 19/03/25 18:34:41	7847.784	19	----	----	----	----	---------	24299.8	318.2	24618	119598	10	28.5	0.69
 19/03/25 18:34:42	7847.789	19	----	----	----	----	---------	24299.8	318.2	24618	119598	10	28.5	0.69
 19/03/25 18:34:43	7847.795	19	----	----	----	----	---------	24299.9	318.2	24618.1	119598.1	11	28.3	0.69
 19/03/25 18:34:44	7847.8	19	----	----	----	----	---------	24299.9	318.2	24618.1	119598.1	11	28.4	0.71
 19/03/25 18:34:45	7847.805	19	----	----	----	----	---------	24300	318.2	24618.2	119598.2	11	28.4	0.7
 19/03/25 18:34:46	7847.811	19	----	----	----	----	---------	24300.1	318.2	24618.3	119598.3	11	28.4	0.69
 19/03/25 18:34:47	7847.816	19	----	----	----	----	---------	24300.1	318.2	24618.3	119598.3	11	28.4	0.7
 19/03/25 18:34:48	7847.822	19	----	----	----	----	---------	24300.2	318.2	24618.4	119598.4	11	28.5	0.69
 19/03/25 18:34:49	7847.827	19	----	----	----	----	---------	24300.2	318.2	24618.4	119598.4	11	28.5	0.7
 19/03/25 18:34:50	7847.832	19	----	----	----	----	---------	24300.3	318.2	24618.5	119598.5	11	28.5	0.7
 19/03/25 18:34:51	7847.838	19	----	----	----	----	---------	24300.4	318.2	24618.6	119598.6	11	28.4	0.69
 19/03/25 18:34:52	7847.843	19	----	----	----	----	---------	24300.4	318.2	24618.6	119598.6	11	28.4	0.7
 19/03/25 18:34:53	7847.848	19	----	----	----	----	---------	24300.5	318.2	24618.7	119598.7	11	28.5	0.69
 19/03/25 18:34:54	7847.854	19	----	----	----	----	---------	24300.5	318.2	24618.7	119598.7	11	28.5	0.69
 19/03/25 18:34:55	7847.859	19	----	----	----	----	---------	24300.6	318.2	24618.8	119598.8	11	28.5	0.69
 19/03/25 18:34:56	7847.864	19	----	----	----	----	---------	24300.7	318.2	24618.9	119598.9	11	28.5	0.69
 19/03/25 18:34:57	7847.87	19	----	----	----	----	---------	24300.7	318.2	24618.9	119598.9	11	28.5	0.69
 19/03/25 18:34:58	7847.875	19	----	----	----	----	---------	24300.8	318.2	24619	119599	11	28.5	0.7
 19/03/25 18:34:59	7847.881	19	----	----	----	----	---------	24300.8	318.2	24619	119599	11	28.5	0.69
 19/03/25 18:35:00	7847.886	19	----	----	----	----	---------	24300.9	318.2	24619.1	119599.1	11	28.5	0.69
 19/03/25 18:35:01	7847.891	19	----	----	----	----	---------	24301	318.2	24619.2	119599.2	11	28.5	0.69
 19/03/25 18:35:02	7847.897	19	----	----	----	----	---------	24301	318.2	24619.2	119599.2	11	28.6	0.7
 19/03/25 18:35:03	7847.902	19	----	----	----	----	---------	24301.1	318.2	24619.3	119599.3	11	28.6	0.69
 19/03/25 18:35:04	7847.907	19	----	----	----	----	---------	24301.1	318.2	24619.3	119599.3	11	28.7	0.69
 19/03/25 18:35:05	7847.913	19	----	----	----	----	---------	24301.2	318.2	24619.4	119599.4	11	28.6	0.7
 19/03/25 18:35:06	7847.918	19	----	----	----	----	---------	24301.3	318.2	24619.5	119599.5	11	28.7	0.69
 19/03/25 18:35:07	7847.923	19	----	----	----	----	---------	24301.3	318.2	24619.5	119599.5	11	28.6	0.69
 19/03/25 18:35:08	7847.929	19	----	----	----	----	---------	24301.4	318.2	24619.6	119599.6	11	28.6	0.7
 19/03/25 18:35:09	7847.934	19	----	----	----	----	---------	24301.5	318.2	24619.7	119599.7	11	28.6	0.69
 19/03/25 18:35:10	7847.94	19	----	----	----	----	---------	24301.5	318.2	24619.7	119599.7	11	28.6	0.69
 19/03/25 18:35:11	7847.945	19	----	----	----	----	---------	24301.6	318.2	24619.8	119599.8	11	28.5	0.7
 19/03/25 18:35:12	7847.95	19	----	----	----	----	---------	24301.6	318.2	24619.8	119599.8	10	28.6	0.69
 19/03/25 18:35:13	7847.956	19	----	----	----	----	---------	24301.7	318.2	24619.9	119599.9	10	28.5	0.69
 19/03/25 18:35:14	7847.961	19	----	----	----	----	---------	24301.7	318.2	24619.9	119599.9	10	28.5	0.69
 19/03/25 18:35:15	7847.966	19	----	----	----	----	---------	24301.8	318.2	24620	119600	10	28.5	0.69
 19/03/25 18:35:16	7847.972	19	----	----	----	----	---------	24301.8	318.2	24620	119600	10	28.4	0.69
 19/03/25 18:35:17	7847.977	19	----	----	----	----	---------	24301.9	318.2	24620.1	119600.1	10	28.5	0.69
 19/03/25 18:35:18	7847.982	19	----	----	----	----	---------	24302	318.2	24620.2	119600.2	10	28.5	0.69
 19/03/25 18:35:19	7847.988	19	----	----	----	----	---------	24302	318.2	24620.2	119600.2	10	28.5	0.7
 19/03/25 18:35:20	7847.993	19	----	----	----	----	---------	24302.1	318.2	24620.3	119600.3	10	28.5	0.69
 19/03/25 18:35:21	7847.999	19	----	----	----	----	---------	24302.1	318.2	24620.3	119600.3	9	28.6	0.69
 19/03/25 18:35:22	7848.004	19	----	----	----	----	---------	24302.2	318.2	24620.4	119600.4	12	28.5	0.73
 19/03/25 18:35:23	7848.009	19	----	----	----	----	---------	24302.2	318.2	24620.4	119600.4	12	28.5	0.72
 19/03/25 18:35:24	7848.015	19	----	----	----	----	---------	24302.3	318.2	24620.5	119600.5	14	28.3	0.75
 19/03/25 18:35:25	7848.02	19	----	----	----	----	---------	24302.4	318.2	24620.6	119600.6	14	28.3	0.73
 19/03/25 18:35:26	7848.026	19	----	----	----	----	---------	24302.5	318.2	24620.7	119600.7	14	28.3	0.73
 19/03/25 18:35:27	7848.031	19	----	----	----	----	---------	24302.6	318.2	24620.8	119600.8	14	28.3	0.73
 19/03/25 18:35:28	7848.037	19	----	----	----	----	---------	24302.7	318.2	24620.9	119600.9	14	28.3	0.74
 19/03/25 18:35:29	7848.042	19	----	----	----	----	---------	24302.7	318.2	24620.9	119600.9	14	28.3	0.74
 19/03/25 18:35:30	7848.048	20	----	----	----	----	---------	24302.8	318.2	24621	119601	14	28.3	0.73
 19/03/25 18:35:31	7848.053	19	----	----	----	----	---------	24302.9	318.2	24621.1	119601.1	14	28.2	0.74
 19/03/25 18:35:32	7848.059	20	----	----	----	----	---------	24303	318.2	24621.2	119601.2	14	28.2	0.73
 19/03/25 18:35:33	7848.065	20	----	----	----	----	---------	24303.1	318.2	24621.3	119601.3	14	28.3	0.74
 19/03/25 18:35:34	7848.07	20	----	----	----	----	---------	24303.1	318.2	24621.3	119601.3	14	28.3	0.74
 19/03/25 18:35:35	7848.076	20	----	----	----	----	---------	24303.2	318.2	24621.4	119601.4	14	28.4	0.74
 19/03/25 18:35:36	7848.082	20	----	----	----	----	---------	24303.3	318.2	24621.5	119601.5	14	28.4	0.74
 19/03/25 18:35:37	7848.087	20	----	----	----	----	---------	24303.4	318.2	24621.6	119601.6	12	28.6	0.74
 19/03/25 18:35:38	7848.093	20	----	----	----	----	---------	24303.4	318.2	24621.6	119601.6	9	28.7	0.69
 19/03/25 18:35:39	7848.099	20	----	----	----	----	---------	24303.5	318.2	24621.7	119601.7	9	28.7	0.69
 19/03/25 18:35:40	7848.104	20	----	----	----	----	---------	24303.5	318.2	24621.7	119601.7	9	28.7	0.69
 19/03/25 18:35:41	7848.11	20	----	----	----	----	---------	24303.6	318.2	24621.8	119601.8	9	28.8	0.69
 19/03/25 18:35:42	7848.116	20	----	----	----	----	---------	24303.6	318.2	24621.8	119601.8	9	28.7	0.69
 19/03/25 18:35:43	7848.121	20	----	----	----	----	---------	24303.7	318.2	24621.9	119601.9	9	28.8	0.69
 19/03/25 18:35:44	7848.127	20	----	----	----	----	---------	24303.7	318.2	24621.9	119601.9	9	28.9	0.69
 19/03/25 18:35:45	7848.133	20	----	----	----	----	---------	24303.8	318.2	24622	119602	9	28.9	0.69
 19/03/25 18:35:46	7848.139	20	----	----	----	----	---------	24303.8	318.2	24622	119602	9	28.9	0.69
 19/03/25 18:35:47	7848.144	20	----	----	----	----	---------	24303.9	318.2	24622.1	119602.1	9	28.9	0.69
 19/03/25 18:35:48	7848.15	20	----	----	----	----	---------	24303.9	318.2	24622.1	119602.1	9	28.9	0.69
 19/03/25 18:35:49	7848.156	20	----	----	----	----	---------	24304	318.2	24622.2	119602.2	9	28.9	0.69
 19/03/25 18:35:50	7848.162	20	----	----	----	----	---------	24304	318.2	24622.2	119602.2	9	29	0.69
 19/03/25 18:35:51	7848.167	20	----	----	----	----	---------	24304.1	318.2	24622.3	119602.3	9	28.9	0.69
 19/03/25 18:35:52	7848.173	20	----	----	----	----	---------	24304.1	318.2	24622.3	119602.3	9	28.9	0.69
 19/03/25 18:35:53	7848.179	20	----	----	----	----	---------	24304.2	318.2	24622.4	119602.4	14	28.6	0.76
 19/03/25 18:35:54	7848.185	20	----	----	----	----	---------	24304.3	318.2	24622.5	119602.5	17	28.5	0.76
 19/03/25 18:35:55	7848.19	21	----	----	----	----	---------	24304.4	318.2	24622.6	119602.6	20	28.4	0.78
 19/03/25 18:35:56	7848.196	21	----	----	----	----	---------	24304.5	318.2	24622.7	119602.7	20	28.4	0.76
 19/03/25 18:35:57	7848.202	21	----	----	----	----	---------	24304.7	318.2	24622.9	119602.9	27	28.2	0.79
 19/03/25 18:35:58	7848.208	21	----	----	----	----	---------	24304.9	318.2	24623.1	119603.1	26	28.2	0.77
 19/03/25 18:35:59	7848.214	21	----	----	----	----	---------	24305	318.2	24623.2	119603.2	26	28.2	0.77
 19/03/25 18:36:00	7848.22	21	----	----	----	----	---------	24305.2	318.2	24623.4	119603.4	26	28.2	0.77
 19/03/25 18:36:01	7848.227	22	----	----	----	----	---------	24305.3	318.2	24623.5	119603.5	26	28.3	0.77
 19/03/25 18:36:02	7848.233	22	----	----	----	----	---------	24305.5	318.2	24623.7	119603.7	26	28.3	0.78
 19/03/25 18:36:03	7848.239	22	----	----	----	----	---------	24305.7	318.2	24623.9	119603.9	25	28.2	0.78
 19/03/25 18:36:04	7848.245	22	----	----	----	----	---------	24305.9	318.2	24624.1	119604.1	33	27.9	0.8
 19/03/25 18:36:05	7848.252	23	----	----	----	----	---------	24306.1	318.2	24624.3	119604.3	32	27.9	0.79
 19/03/25 18:36:06	7848.258	23	----	----	----	----	---------	24306.3	318.2	24624.5	119604.5	33	27.8	0.78
 19/03/25 18:36:07	7848.265	23	----	----	----	----	---------	24306.4	318.2	24624.6	119604.6	32	27.8	0.79
 19/03/25 18:36:08	7848.271	23	----	----	----	----	---------	24306.6	318.2	24624.8	119604.8	32	27.8	0.79
 19/03/25 18:36:09	7848.278	23	----	----	----	----	---------	24306.8	318.2	24625	119605	32	27.9	0.79
 19/03/25 18:36:10	7848.285	24	----	----	----	----	---------	24307	318.2	24625.2	119605.2	32	27.8	0.79
 19/03/25 18:36:11	7848.292	24	----	----	----	----	---------	24307.2	318.2	24625.4	119605.4	31	27.8	0.79
 19/03/25 18:36:12	7848.299	24	----	----	----	----	---------	24307.4	318.2	24625.6	119605.6	31	27.8	0.79
 19/03/25 18:36:13	7848.306	25	----	----	----	----	---------	24307.6	318.2	24625.8	119605.8	31	27.8	0.79
 19/03/25 18:36:14	7848.313	25	----	----	----	----	---------	24307.8	318.2	24626	119606	31	27.8	0.79
 19/03/25 18:36:15	7848.32	25	----	----	----	----	---------	24308	318.2	24626.2	119606.2	30	27.8	0.79
 19/03/25 18:36:16	7848.327	25	----	----	----	----	---------	24308.2	318.2	24626.4	119606.4	30	27.9	0.79
 19/03/25 18:36:17	7848.334	25	----	----	----	----	---------	24308.3	318.2	24626.5	119606.5	30	27.9	0.79
 19/03/25 18:36:18	7848.341	26	----	----	----	----	---------	24308.5	318.2	24626.7	119606.7	30	27.9	0.79
 19/03/25 18:36:19	7848.349	26	----	----	----	----	---------	24308.7	318.2	24626.9	119606.9	30	27.9	0.79
 19/03/25 18:36:20	7848.356	26	----	----	----	----	---------	24308.9	318.2	24627.1	119607.1	29	27.9	0.79
 19/03/25 18:36:21	7848.364	26	----	----	----	----	---------	24309.1	318.2	24627.3	119607.3	29	27.9	0.79
